State,ZipCode,TaxRegionName,StateRate,EstimatedCombinedRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
TX,73301,AUSTIN,0.062500,0.082500,0.000000,0.010000,0.010000,3
TX,73344,AUSTIN,0.062500,0.082500,0.000000,0.010000,0.010000,3
TX,73960,TEXHOMA,0.062500,0.062500,0.000000,0.000000,0,1
TX,75001,ADDISON,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75002,COLLIN,0.062500,0.082500,0.000000,0.020000,0,3
TX,75006,CARROLLTON,0.062500,0.082500,0.000000,0.010000,0.010000,2
TX,75007,CARROLLTON,0.062500,0.082500,0.000000,0.010000,0.010000,2
TX,75009,CELINA,0.062500,0.082500,0.000000,0.020000,0,1
TX,75010,CARROLLTON,0.062500,0.082500,0.000000,0.010000,0.010000,2
TX,75011,CARROLLTON,0.062500,0.082500,0.000000,0.010000,0.010000,2
TX,75013,COLLIN,0.062500,0.082500,0.000000,0.020000,0,1
TX,75014,IRVING,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75015,IRVING,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75016,IRVING,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75017,IRVING,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75019,"COPPELL CRIME CONTROL",0.062500,0.082500,0.000000,0.017500,0.002500,1
TX,75020,DENISON,0.062500,0.082500,0.000000,0.020000,0,1
TX,75021,"GRAYSON ",0.062500,0.062500,0.000000,0,0,1
TX,75022,"FLOWER MOUND",0.062500,0.082500,0.000000,0.015000,0.005000,3
TX,75023,PLANO,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75024,PLANO,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75025,PLANO,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75026,PLANO,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75027,"DENTON ",0.062500,0.062500,0.000000,0,0,3
TX,75028,"FLOWER MOUND",0.062500,0.082500,0.000000,0.015000,0.005000,3
TX,75029,"LEWISVILLE CRIME CONTROL DISTRICT SP",0.062500,0.082500,0.000000,0.012500,0.007500,1
TX,75030,ROWLETT,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75032,ROCKWALL,0.062500,0.082500,0.000000,0.020000,0,4
TX,75033,FRISCO,0.062500,0.082500,0.000000,0.020000,0,1
TX,75034,FRISCO,0.062500,0.082500,0.000000,0.020000,0,2
TX,75035,FRISCO,0.062500,0.082500,0.000000,0.020000,0,2
TX,75036,FRISCO,0.062500,0.082500,0.000000,0.020000,0,1
TX,75038,IRVING,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75039,IRVING,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75040,GARLAND,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75041,GARLAND,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75042,GARLAND,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75043,GARLAND,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75044,GARLAND,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75045,GARLAND,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75046,GARLAND,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75047,GARLAND,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75048,"SACHSE MDD SP",0.062500,0.082500,0.000000,0.017500,0.002500,2
TX,75049,GARLAND,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75050,DALLAS,0.062500,0.082500,0.000000,0.017500,0.002500,1
TX,75051,DALLAS,0.062500,0.082500,0.000000,0.017500,0.002500,1
TX,75052,DALLAS,0.062500,0.082500,0.000000,0.017500,0.002500,1
TX,75053,DALLAS,0.062500,0.082500,0.000000,0.017500,0.002500,1
TX,75054,DALLAS,0.062500,0.082500,0.000000,0.017500,0.002500,1
TX,75056,"THE COLONY",0.062500,0.082500,0.000000,0.020000,0,2
TX,75057,"LEWISVILLE CRIME CONTROL DISTRICT SP",0.062500,0.082500,0.000000,0.012500,0.007500,1
TX,75058,GUNTER,0.062500,0.082500,0.000000,0.020000,0,1
TX,75060,IRVING,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75061,IRVING,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75062,IRVING,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75063,IRVING,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75065,"LAKE DALLAS",0.062500,0.082500,0.000000,0.020000,0,2
TX,75067,"LEWISVILLE CRIME CONTROL DISTRICT SP",0.062500,0.082500,0.000000,0.012500,0.007500,2
TX,75068,"LITTLE ELM",0.062500,0.082500,0.000000,0.020000,0,3
TX,75069,MCKINNEY,0.062500,0.082500,0.000000,0.020000,0,2
TX,75070,MCKINNEY,0.062500,0.082500,0.000000,0.020000,0,1
TX,75071,MCKINNEY,0.062500,0.082500,0.000000,0.020000,0,1
TX,75072,MCKINNEY,0.062500,0.082500,0.000000,0.020000,0,1
TX,75074,PLANO,0.062500,0.082500,0.000000,0.010000,0.010000,2
TX,75075,PLANO,0.062500,0.082500,0.000000,0.010000,0.010000,1
TX,75076,"GRAYSON ",0.062500,0.062500,0.000000,0,0,2
TX,75077,"HIGHLAND VILLAGE",0.062500,0.082500,0.000000,0.015000,0.005000,5
TX,75078,PROSPER,0.062500,0.082500,0.000000,0.015000,0.005000,1
TX,75080,RICHARDSON,0.062500,0.082500,0.000000,0.010000,0.010000,2
TX,75081,RICHARDSON,0.062500,0.082500,0.000000,0.010000,0.010000,1
